172873.05688424443	1488485.7110309638	

175430.50848438882	1495405.8436101528	

172451.37230237274	1491860.823541154	

176753.26956696674	1498406.31575749	

175470.95393932424	1500895.451201321	

179373.6771924089	1497828.7648698324	

171947.89709414536	1482350.989999502	

172889.92963412838	1497207.070859797	

173399.6304024456	1493964.2658375027	

173822.93561668263	1482893.9815601832	

176372.82151186356	1516229.6547997538	

177814.55000560402	1511208.1202764532	

178658.07127490695	1510321.357672541	

172162.344460268	1478165.450751122	

174232.0354830351	1505471.4283076206	

174242.17335738515	1498009.414574472	

174227.08729439753	1505764.0425430667	

175282.05054962897	1506107.5213799244	

175092.4178901446	1513136.9264226134	

172293.90903212948	1478859.9972038402	

177125.54474652163	1499673.977065467	

175489.77435531977	1502107.554656653	

173983.5608398673	1506908.1096683044	

179081.3450007473	1510001.321090565	

176473.60162491907	1502789.6323100643	

178300.50855743187	1487924.3429965451	

174188.347889581	1489010.7099481544	

171001.35136597112	1480986.3171292178	

172288.70781021632	1497405.5639137013	

173344.0287820638	1478350.4533315855	

174853.83929664295	1499083.7966191343	

174937.9427560742	1511747.542624119	

175434.63874692062	1502041.1582458608	

172900.52164120183	1515005.950088764	

176622.39529356896	1494632.859325411	

175905.6506978367	1494899.7983828676	

174528.21956391283	1504049.7675241125	

176315.64655431214	1508422.9781433172	

180032.8854379958	1499334.739277278	

177673.88550416759	1502842.8441805206	

174135.18281988666	1482775.937964716	

170696.99380153237	1481643.1771896125	

174058.6956147072	1487040.2427414416	

171270.973333454	1474549.977753409	

172684.09426631124	1473781.166720727	

174826.41870858337	1497709.6364846	

171885.62436174403	1488054.6874874968	

170607.40798909747	1471192.530732232	

172493.85794244456	1482564.1916949914	

169503.3885354937	1471724.558163228	

173623.05866822117	1481465.0066235415	

174943.4548040475	1507503.4315661737	

175557.6638210118	1492474.5094545744	

177458.5834375862	1503959.73657295	

175860.3046011163	1507552.1171789276	

174540.40399281066	1489753.114628715	

171253.01039560456	1472258.6159022502	

172606.2634062834	1488870.3218725168	

172454.2841212768	1499359.298090104	

173972.0102672887	1493357.7533668356	

176139.462925612	1505007.0773102865	

174724.45507294082	1521075.822628773	

176951.5304570291	1500641.0163229643	

176033.7922188889	1514278.3056380977	

180650.74445172717	1500506.1873552294	

181136.2503363951	1499428.98073119	

178658.52775207782	1500531.3208362737	

177822.37538526524	1503595.154710503	

181400.17131045056	1498702.363651233	

172684.3231221918	1504856.698323701	

173911.01498836823	1487422.5145365205	

173784.14545313417	1483684.6933518196	

173618.86078080247	1486794.102477779	

172539.16417559085	1493845.425168086	

173670.71205339252	1495295.2019081293	

175265.74109533415	1485474.6976399417	

170786.7623242964	1478010.379275593	

172109.65055534802	1478422.4900226893	

174483.72447404085	1484205.340696328	

177276.5528941022	1503633.6331295732	

175689.14045840775	1510552.3391224635	

179520.57841107645	1499313.2233571112	

173450.55856821017	1490114.7782296005	

174520.8583656861	1487658.690920161	

173227.47688171724	1480374.4129096956	

173109.28718931443	1489084.8106863652	

173482.49986551845	1477857.7167813953	

173261.25835096263	1492774.0885101303	

174295.0941285954	1490732.1251774023	

173143.06160312385	1484098.3037504249	

